url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/salwator-4-pokojowe-mieszkanie-po-remoncie-ID4oq1H,Salwator - 4 pokojowe mieszkanie po remoncie,"ul. Mieczysława Owcy-Orwicza, Zwierzyniec, Zwierzyniec, Kraków, małopolskie",1 590 000 zł,"95,4 m²",16 667 zł/m²,1/1,4,1940,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,,gazowe,biuro nieruchomości,nie,"balkon, ogródek",dom wolnostojący,cegła
https://www.otodom.pl/pl/oferta/2-pokoje-34m2-ruczaj-federowicza-ID4oFfP,2 pokoje 34m2 - Ruczaj - Federowicza,"ul. Karola Bunscha, Ruczaj, Dębniki, Kraków, małopolskie",525 000 zł,"34,5 m²",15 217 zł/m²,2/3,2,2025,garaż/miejsce parkingowe,wtórny,,,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/wyjatkowa-nieruchomosc-141-5-m2-stare-miasto-ID4preo,"Wyjątkowa nieruchomość 141,5 m2, Stare Miasto","ul. Adama Asnyka, Piasek, Stare Miasto, Kraków, małopolskie",2 400 000 zł,"141,5 m²",16 961 zł/m²,parter/2,5,1892,,wtórny,pełna własność,do wykończenia,1 160 zł,gazowe,biuro nieruchomości,nie,,kamienica,cegła
https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-klemensiewicza-ID4p98O,Kawalerka inwestycyjna - Klemensiewicza,"ul. Zenona Klemensiewicza, Olsza, Prądnik Czerwony, Kraków, małopolskie",395 000 zł,"13,44 m²",29 390 zł/m²,2/6,1,2023,,wtórny,pełna własność,,200 zł,miejskie,biuro nieruchomości,tak,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/luksusowy-apartament-taras-50m2-gotowe-ID4oLbR,Luksusowy Apartament - Taras 50m2 Gotowe,"ul. Grzegórzecka, Grzegórzki, Grzegórzki, Kraków, małopolskie",3 958 740 zł,"146,62 m²",27 000 zł/m²,6/9,4,2024,garaż/miejsce parkingowe,wtórny,pełna własność,,1 500 zł,miejskie,biuro nieruchomości,tak,"balkon, taras",apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-w-dwulokalowym-domu-z-dzialka-ID4mpYR,Mieszkanie w dwulokalowym domu z działką,"ul. Plastusia, Branice, Nowa Huta, Kraków, małopolskie",990 000 zł,"164,8 m²",6 007 zł/m²,parter/1,6,1985,garaż/miejsce parkingowe,wtórny,pełna własność,,,,biuro nieruchomości,nie,balkon,brak informacji,cegła
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-klimatyzacja-pradnik-bialy-ID4prvm,2 pokojowe mieszkanie z klimatyzacją-Prądnik Biały,"ul. Pękowicka, Zielonki, Zielonki, krakowski, małopolskie",765 000 zł,46 m²,16 630 zł/m²,1/3,2,2019,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,510 zł,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,inny
https://www.otodom.pl/pl/oferta/2pok-w-nowej-inwestycji-ogrodek-nowa-huta-ID4oorG,2pok. w nowej inwestycji | ogródek | Nowa Huta,"ul. Edwarda Szymańskiego, Branice, Nowa Huta, Kraków, małopolskie",406 320 zł,"33,86 m²",12 000 zł/m²,parter/3,2,2025,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,gazowe,biuro nieruchomości,tak,ogródek,blok,pustak
https://www.otodom.pl/pl/oferta/olsza-3-osobne-p-tramwaj-piwnica-ID4pmIR,OLSZA | 3 osobne p. | Tramwaj | Piwnica,"ul. Bohaterów Wietnamu, Olsza, Prądnik Czerwony, Kraków, małopolskie",595 000 zł,44 m²,13 523 zł/m²,4/4,3,brak informacji,garaż/miejsce parkingowe,wtórny,pełna własność,,589 zł,miejskie,biuro nieruchomości,nie,,blok,brak informacji
https://www.otodom.pl/pl/oferta/aktualne-4-pokoje-stare-miasto-wykonczone-ID4prgd,Aktualne 4 Pokoje Stare Miasto Wykończone,"ul. Topolowa, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",1 970 000 zł,"82,22 m²",23 960 zł/m²,3/4,4,1930,,wtórny,pełna własność,do zamieszkania,800 zł,gazowe,biuro nieruchomości,nie,balkon,kamienica,cegła
https://www.otodom.pl/pl/oferta/bielany-mieszkanie-przy-lesie-2-garaze-komorka-ID4pd6i,"Bielany, mieszkanie przy lesie, 2 garaże, komórka","ul. Księcia Józefa, Bielany, Zwierzyniec, Kraków, małopolskie",1 260 000 zł,93 m²,13 548 zł/m²,2/3,3,2005,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,650 zł,gazowe,biuro nieruchomości,nie,balkon,blok,cegła
