url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24810590.html","Mieszkanie, ul. Łupaszki","Łupaszki, Mydlniki, Kraków, małopolskie",830 000 zł,65 m²,"12 769,23 zł/m²",3,3.0,3,2012,parking strzeżony w pobliżu,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nad-jeziorem/24801942.html","Mieszkanie, Osiedle Zielone","Osiedle Zielone, Nowa Huta, Kraków, małopolskie",639 000 zł,"35,50 m²",18 000 zł/m²,parter,4.0,2,1958,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24851335.html","Kawalerka, ul. Bandtkiego","Bandtkiego, Bronowice, Kraków, małopolskie",450 000 zł,25 m²,18 000 zł/m²,1,3.0,1,1960,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24821104.html","Apartament, ul. Borowego","Borowego, Wola Justowska, Kraków, małopolskie",975 000 zł,"51,50 m²","18 932,04 zł/m²",1,2.0,2,2023,w garażu podziemnym,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24836792.html","Mieszkanie, ul. Turniejowa","Turniejowa, Kurdwanów, Kraków, małopolskie",792 430 zł,"72,70 m²",10 900 zł/m²,4,5.0,3,1997,garaż,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24860791.html","Mieszkanie, ul. Balicka","Balicka 14b, Bronowice Małe, Kraków, małopolskie",749 000 zł,55 m²,"13 618,18 zł/m²",parter,4.0,2,2002,przynależne na terenie ogrodzonym,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24854358.html","Mieszkanie, ul. Gromady Grudziąż","Gromady Grudziąż, Podgórze Duchackie, Kraków, małopolskie",659 000 zł,"47,53 m²","13 864,93 zł/m²",8,11.0,2,1985,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m5,z-kuchnia-z-oknem/24843361.html","Mieszkanie, ul. Królewska","Królewska, Krowodrza, Kraków, małopolskie",1 399 500 zł,100 m²,13 995 zł/m²,parter,3.0,5,1941,garaż,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24857088.html","Mieszkanie, ul. Sławka","Sławka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",1 272 461 zł,"84,56 m²","15 048,03 zł/m²",3,8.0,4,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24858129.html","Mieszkanie, ul. Meiera","Meiera, Górka Narodowa, Kraków, małopolskie",1 045 000 zł,67 m²,"15 597,01 zł/m²",1,10.0,3,2010,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24854869.html","Mieszkanie, ul. Obozowa","Obozowa, Dębniki, Kraków, małopolskie",520 000 zł,"34,20 m²","15 204,68 zł/m²",parter,4.0,1,2008,-,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24854870.html","Mieszkanie, ul. Stefana Batorego","Stefana Batorego, Stare Miasto, Kraków, małopolskie",820 000 zł,46 m²,"17 826,09 zł/m²",parter,4.0,2,1890,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24854352.html","Apartament, ul. Friedleina","Friedleina, Krowodrza, Kraków, małopolskie",989 000 zł,"45,17 m²","21 895,06 zł/m²",parter,4.0,2,2016,w garażu podziemnym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24814611.html","Mieszkanie, ul. Przewóz","Przewóz, Płaszów, Kraków, małopolskie",1 350 000 zł,"82,03 m²","16 457,39 zł/m²",3,11.0,3,2014,w garażu podziemnym,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24847782.html","Mieszkanie, Osiedle Na Wzgórzach","Osiedle Na Wzgórzach, Na Wzgórzach, Kraków, małopolskie",535 000 zł,34 m²,"15 735,29 zł/m²",1,3.0,2,1970,-,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24841367.html","Mieszkanie, Osiedle Bohaterów Września","Osiedle Bohaterów Września, Mistrzejowice, Kraków, małopolskie",1 125 000 zł,75 m²,15 000 zł/m²,6,7.0,3,2016,w garażu podziemnym,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24860389.html",Mieszkanie,"Teligi, Dzielnica XII Bieżanów-Prokocim, Kraków, małopolskie",735 005 zł,"53,65 m²",13 700 zł/m²,7,7.0,3,2024,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24860388.html",Mieszkanie,"Teligi, Dzielnica XII Bieżanów-Prokocim, Kraków, małopolskie",820 164 zł,"66,68 m²",12 300 zł/m²,1,7.0,3,2024,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
