,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material,location,latitude,longitude
6059,https://www.otodom.pl/pl/oferta/przestronne-ustawne-m4-dobra-komunikacja-gotowe-ID4lT05,"Przestronne, Ustawne M4 Dobra komunikacja Gotowe","Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",924120.0,90.6,10200.0,8,9,4,2022.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,False,"ogródek, taras",apartamentowiec,pustak,"Piasta Kołodzieja, Mistrzejowice, Kraków, województwo małopolskie, 31-620, Polska",50.0956129,20.0127952
6060,https://www.otodom.pl/pl/oferta/piasta-towers-mistrzejowice-3-pokoje-bez-pcc-ID4nJzz,Piasta Towers | Mistrzejowice | 3 pokoje | bez PCC,"Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",939907.0,86.23,10900.0,2,8,3,2025.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piasta Kołodzieja, Mistrzejowice, Kraków, województwo małopolskie, 31-620, Polska",50.0956129,20.0127952
6061,https://www.otodom.pl/pl/oferta/5-pokojowe-narozne-2-loggie-mistrzejowice-ID4oLJm,"5 pokojowe, narożne, 2 loggie/Mistrzejowice","Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",1172180.0,101.05,11600.0,3,9,5,2025.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,inny,"Piasta Kołodzieja, Mistrzejowice, Kraków, województwo małopolskie, 31-620, Polska",50.0956129,20.0127952
6062,https://www.otodom.pl/pl/oferta/przytulne-i-jasne-mieszkanie-w-okolicy-ulicy-lea-ID4oUEe,Przytulne i jasne mieszkanie w okolicy ulicy Lea,"Piastowska, Bronowice, Bronowice, Kraków, małopolskie",995000.0,48.0,20729.0,7,10,3,1970.0,False,wtórny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,cegła,"Acatom Piastowska 30, Bronowice, Kraków, województwo małopolskie, 30-070, Polska",50.0709841,19.903964391869547
6063,https://www.otodom.pl/pl/oferta/agh-okolice-2-niezalezne-pokoje-ID4pO4o,AGH-okolice / 2 niezależne pokoje,"Piastowska, Małe Błonia, Krowodrza, Kraków, małopolskie",550000.0,34.0,16176.0,0,15,2,1985.0,True,wtórny,pełna własność,brak informacji,540.0,miejskie,biuro nieruchomości,False,None,blok,brak informacji,"Piastowska, Małe Błonia, Krowodrza, Kraków, województwo małopolskie, 30-066, Polska",50.0632013,19.9027203
6064,https://www.otodom.pl/pl/oferta/ustawne-2-pokoje-doskonala-inwestycja-lokalizacja-ID4q16G,Ustawne 2 pokoje doskonała inwestycja lokalizacja,"Piastowska, Małe Błonia, Krowodrza, Kraków, małopolskie",550000.0,34.0,16176.0,0,15,2,1983.0,False,wtórny,pełna własność,do zamieszkania,540.0,miejskie,biuro nieruchomości,False,None,blok,wielka płyta,"Piastowska, Małe Błonia, Krowodrza, Kraków, województwo małopolskie, 30-066, Polska",50.0632013,19.9027203
6065,https://www.otodom.pl/pl/oferta/ustawne-2-pokoje-doskonala-inwestycja-lokalizacja-ID4pkhp,Ustawne 2 pokoje doskonała inwestycja lokalizacja,"Piastowska, Małe Błonia, Krowodrza, Kraków, małopolskie",570000.0,34.0,16765.0,0,15,2,1983.0,False,wtórny,pełna własność,do zamieszkania,700.0,miejskie,biuro nieruchomości,False,None,blok,wielka płyta,"Piastowska, Małe Błonia, Krowodrza, Kraków, województwo małopolskie, 30-066, Polska",50.0632013,19.9027203
6066,https://www.otodom.pl/pl/oferta/ustawne-2-pokoje-doskonala-inwestycja-lokalizacja-ID4pC7k,Ustawne 2 pokoje doskonała inwestycja lokalizacja,"Piastowska, Małe Błonia, Krowodrza, Kraków, małopolskie",570000.0,34.0,16765.0,0,15,2,1983.0,False,wtórny,pełna własność,do zamieszkania,540.0,miejskie,biuro nieruchomości,False,None,blok,wielka płyta,"Piastowska, Małe Błonia, Krowodrza, Kraków, województwo małopolskie, 30-066, Polska",50.0632013,19.9027203
6067,https://www.otodom.pl/pl/oferta/ok-piastowska-3-pokoje-balkon-gotowe-ID4plAS,ok. Piastowska / 3 pokoje + BALKON / gotowe,"Piastowska, Małe Błonia, Krowodrza, Kraków, małopolskie",1015000.0,48.0,21146.0,7,10,3,1980.0,False,wtórny,pełna własność,do zamieszkania,600.0,miejskie,biuro nieruchomości,False,None,blok,brak informacji,"Piastowska, Małe Błonia, Krowodrza, Kraków, województwo małopolskie, 30-066, Polska",50.0632013,19.9027203
6068,https://www.otodom.pl/pl/oferta/2-pok-os-piastow-63g-ID4pv4z,2 pok. os. Piastów 63G !!!,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",545000.0,33.69,16177.0,6,8,2,2022.0,True,wtórny,pełna własność,do wykończenia,350.0,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6069,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-39m2-mistrzejowice-ID4q2ts,Mieszkanie 2-pokojowe | 39m2 | Mistrzejowice,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",611630.0,39.46,15500.0,8,8,2,2013.0,False,wtórny,pełna własność,do zamieszkania,600.0,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6070,https://www.otodom.pl/pl/oferta/3-pok-piasta-park-0-prowizji-i-pcc-ID4piV5,| 3 pok. | Piasta Park | 0% Prowizji i Pcc |,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",799000.0,48.05,16629.0,3,9,3,2022.0,True,wtórny,pełna własność,do zamieszkania,380.0,miejskie,biuro nieruchomości,True,None,blok,inny,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6071,https://www.otodom.pl/pl/oferta/3-pok-nowe-mieszkanie-0-prowizji-i-pcc-ID4piV5,|3 pok.| Nowe mieszkanie |0% Prowizji i Pcc|,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",820000.0,48.05,17066.0,3,9,3,2022.0,True,wtórny,pełna własność,do zamieszkania,380.0,miejskie,biuro nieruchomości,True,None,blok,inny,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6072,https://www.otodom.pl/pl/oferta/piasta-park-2-pokoje-balkon-zielona-okolica-ID4q9Qw,Piasta Park | 2 pokoje | balkon | zielona okolica,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",839000.0,47.5,17663.0,6,9,2,2013.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,None,blok,brak informacji,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6073,https://www.otodom.pl/pl/oferta/os-piastow-mieszkanie-do-sprzedania-ID4pkTD,oś Piastów - mieszkanie do sprzedania,"Piastowska, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",963000.0,67.8,14204.0,5,9,3,2013.0,False,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,None,brak informacji,brak informacji,"Piastowska, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-124, Polska",50.0756202,19.9061071
6074,https://www.otodom.pl/pl/oferta/aktualne-2-pokoje-ogrodek-tramwaj-ID4oArG,Aktualne 2 pokoje | Ogródek | Tramwaj,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",600000.0,40.23,14914.0,0,4,2,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,"ogródek, taras",apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6075,https://www.otodom.pl/pl/oferta/gotowe-2-pok-tramwaj-piaszczysta-pachonskiego-ID4pOxD,Gotowe 2 pok | tramwaj | Piaszczysta/Pachońskiego,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",600000.0,40.23,14914.0,0,4,2,2024.0,True,pierwotny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,"ogródek, taras",apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6076,https://www.otodom.pl/pl/oferta/rezerwacja-tramwaj-piaszczysta-pachonskiego-ID4pOxD,Rezerwacja | tramwaj | Piaszczysta/Pachońskiego,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",600000.0,40.23,14914.0,0,4,2,2024.0,True,pierwotny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,"ogródek, taras",apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6077,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-stanie-deweloperskim-z-ogrodkiem-ID4pSE4,Nowe mieszkanie w stanie deweloperskim z ogródkiem,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",609000.0,41.78,14576.0,0,4,2,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,"ogródek, taras",blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6078,https://www.otodom.pl/pl/oferta/2-pokoje-ogrod-prywatny-park-pradnik-bialy-ID4pLrX,2 pokoje | ogród | prywatny park | Prądnik Biały,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",609000.0,41.78,14576.0,0,4,2,2024.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,"ogródek, taras",blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6079,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-40-m2-krakow-ul-piaszczysta-ID4p1PJ,Nowe mieszkanie 40 m2 - Kraków ul. Piaszczysta,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",623900.0,39.98,15605.0,3,4,2,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,prywatny,True,balkon,apartamentowiec,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6080,https://www.otodom.pl/pl/oferta/pradnik-bialy-2-pokoje-balkon-zielen-ID4plVP,Prądnik Biały | 2 pokoje | balkon | zieleń,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",623900.0,39.98,15605.0,3,4,2,2023.0,True,wtórny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,True,"balkon, ogródek",blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6081,https://www.otodom.pl/pl/oferta/brak-pcc-piaszczysta-2-pokoje-balkon-ID4p5bf,Brak Pcc | Piaszczysta | 2 pokoje | Balkon,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",629000.0,43.03,14618.0,1,4,2,2013.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6082,https://www.otodom.pl/pl/oferta/cesja-2-pokojowe-z-miejscem-stan-deweloperski-ID4ps86,Cesja | 2 pokojowe z miejscem | Stan Deweloperski,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",655000.0,42.43,15437.0,1,4,2,2024.0,True,wtórny,pełna własność,do wykończenia,450.0,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6083,https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-z-miejscem-post-slowcity-ID4ps86,"Gotowe do odbioru z miejscem post, SlowCity","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",655000.0,42.43,15437.0,1,4,2,2024.0,True,wtórny,pełna własność,do wykończenia,450.0,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6084,https://www.otodom.pl/pl/oferta/zielona-okolica-2-pokoje-balkon-garaz-ID4oJzV,Zielona okolica | 2 pokoje | balkon | garaż,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",666190.0,42.98,15500.0,3,3,2,2013.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6085,https://www.otodom.pl/pl/oferta/slow-city-gotowe-2-pokoje-przy-tramwaju-ID4pON5,Slow City | gotowe 2 pokoje przy tramwaju,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",670000.0,46.07,14543.0,2,4,2,2024.0,True,pierwotny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6086,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-pradnik-bialy-tramwaj-ID4pOxE,Nowe 3 pokoje | Prądnik Biały | tramwaj,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",760000.0,53.4,14232.0,2,4,3,2024.0,True,pierwotny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6087,https://www.otodom.pl/pl/oferta/rezerwacja-pradnik-bialy-tramwaj-ID4pOxE,Rezerwacja | Prądnik Biały | tramwaj,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",760000.0,53.4,14232.0,2,4,3,2024.0,True,pierwotny,pełna własność,do zamieszkania,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,apartamentowiec,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6088,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-slow-city-bezposrednio-ID4pBKu,Mieszkanie 2 Pokojowe SLOW CITY- Bezpośrednio,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",778583.0,46.07,16900.0,3,4,2,2024.0,True,pierwotny,pełna własność,do wykończenia,300.0,miejskie,prywatny,False,balkon,apartamentowiec,cegła,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6089,https://www.otodom.pl/pl/oferta/gotowa-inwestycja-3-pokoje-bez-prowizji-ID4p2Eh,Gotowa inwestycja | 3 pokoje | bez prowizji,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,4,3,2023.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6090,https://www.otodom.pl/pl/oferta/3-pokoje-narozne-garaz-park-na-osiedlu-ID4phhA,3 pokoje-narożne-garaż-park na osiedlu!,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6091,https://www.otodom.pl/pl/oferta/3-pokoje-balkon-pradnik-bialy-bez-prowizji-ID4nSYH,3 pokoje | balkon | Prądnik Biały | bez prowizji,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,4,3,2023.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6092,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55-08m2-pradnik-bialy-ID4nLUz,"3-pokojowe mieszkanie 55,08m2 | Prądnik Biały","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,4,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6093,https://www.otodom.pl/pl/oferta/3-pokoje-bez-prowizji-pradnik-bialy-55-08-m2-ID4pZ0z,"3 pokoje | Bez Prowizji | Prądnik Biały | 55,08 m2","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6094,https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-garaz-1ha-park-tramwaj-ID4q3eM,Gotowe 3 Pokoje | garaż | 1ha park | tramwaj |,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",820692.0,55.08,14900.0,1,3,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6095,https://www.otodom.pl/pl/oferta/3pok-wysoki-standard-slowcity-bez-pcc-bez-prowizji-ID4pra8,3pok/wysoki standard/SlowCity/Bez Pcc/bez prowizji,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858570.0,58.09,14780.0,1,4,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6096,https://www.otodom.pl/pl/oferta/3-pokoje-wysoki-standard-1ha-park-tramwaj-ID4piQf,3 pokoje | Wysoki standard | 1ha park| tramwaj,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858570.0,58.09,14780.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6097,https://www.otodom.pl/pl/oferta/zielona-okolica-prawie-gotowe-prywatny-park-ID4posw,Zielona okolica | Prawie gotowe | Prywatny park,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858570.0,58.09,14780.0,1,4,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6098,https://www.otodom.pl/pl/oferta/pradnik-bialy-mieszkanie-3-pokojowe-kredyt-2-ID4nuDp,Prądnik Biały/Mieszkanie 3 pokojowe/ Kredyt 2%,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858570.0,58.09,14780.0,1,4,3,2024.0,False,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6099,https://www.otodom.pl/pl/oferta/3-pokoje-duzy-salon-dobrze-naslonecznione-ID4lfam,"3 pokoje, duży salon, dobrze nasłonecznione","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",858570.0,58.09,14780.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6100,https://www.otodom.pl/pl/oferta/bk2-3-pokoje-duzy-salon-jasne-loggi-ID4mxr9,"Bk2%, 3 pokoje, duży salon, jasne, loggi","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",861379.0,59.12,14570.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,None,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6101,https://www.otodom.pl/pl/oferta/mieszkanie-krakow-pradnik-bialy-ID4pCTu,Mieszkanie - Kraków Prądnik Biały,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",861379.0,59.12,14570.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6102,https://www.otodom.pl/pl/oferta/bk2-3-pokoje-duzy-salon-jasne-balkon-ID4mxrb,"Bk2%, 3 pokoje, duży salon, jasne, balkon","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",865541.0,58.09,14900.0,2,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6103,https://www.otodom.pl/pl/oferta/przestrzenne-mieszkanie-58-09m2-pradnik-bialy-ID4nLUB,"Przestrzenne mieszkanie 58,09m2 | Prądnik Biały","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",865541.0,58.09,14900.0,2,4,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,brak informacji,biuro nieruchomości,False,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6104,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-ii-kwartal-2024-p-bialy-ID4njXL,3 pokoje z balkonem | II kwartał 2024 | P. Biały,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",869064.0,59.12,14700.0,2,3,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,False,"balkon, taras",brak informacji,cegła,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6105,https://www.otodom.pl/pl/oferta/pradnik-bialy-osiedle-z-prywatnym-parkiem-ID4lirC,Prądnik Biały |Osiedle z prywatnym parkiem,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",870769.0,58.09,14990.0,3,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,"balkon, taras",blok,pustak,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6106,https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-pradnik-bialy-piaszczysta-ID4pCTz,3 pokoje z ogródkiem-Prądnik Biały-Piaszczysta!,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",871239.0,61.79,14100.0,0,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,ogródek,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6107,https://www.otodom.pl/pl/oferta/3-pokojowe-z-tarasem-i-ogrodkiem-pradnik-bialy-ID4njXS,3 pokojowe z tarasem i ogródkiem | Pradnik Biały,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",889770.0,62.44,14250.0,0,3,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,False,"balkon, ogródek, taras",brak informacji,cegła,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6108,https://www.otodom.pl/pl/oferta/3-pokoje-balkon-park-bez-prowizji-i-pcc-ID4oKxm,3 pokoje | balkon | park | bez prowizji i Pcc,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",897263.0,62.44,14370.0,1,4,3,2024.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6109,https://www.otodom.pl/pl/oferta/3-pokoje-pradnik-bialy-narozne-park-na-osiedlu-ID4pjY5,3 pokoje-Prądnik Biały-narożne-park na osiedlu!,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",897263.0,62.44,14370.0,1,4,3,2024.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,brak informacji,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6110,https://www.otodom.pl/pl/oferta/3-pokoje-kuchnia-z-oknem-pradnik-bialy-ID4njXW,3 pokoje |kuchnia z oknem| Pradnik Biały,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",903507.0,62.44,14470.0,2,3,3,2024.0,True,pierwotny,pełna własność,brak informacji,541.1313434298921,miejskie,biuro nieruchomości,False,"balkon, taras",brak informacji,cegła,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6111,https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-balkon-park-bez-prowizji-ID4oKxl,Gotowe | 3 pokoje | balkon | park | bez prowizji,"Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",907920.0,77.6,11700.0,1,3,3,2023.0,True,wtórny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,brak informacji,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
6112,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-9800-zl-m2-duzy-salon-ID4lfak,"Przestronne mieszkanie, 9800 zł/m2, Duży salon","Piaszczysta, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",907920.0,77.6,11700.0,1,4,3,2022.0,True,pierwotny,pełna własność,do wykończenia,541.1313434298921,miejskie,biuro nieruchomości,True,balkon,blok,inny,"Piaszczysta, Prądnik Biały, Kraków, województwo małopolskie, Polska",50.09673045,19.92813680697165
