,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,parking space details,location,latitude,longitude,distance,district
490,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24740747.html","Apartament, ul. Barska","Barska, Dębniki, Kraków, małopolskie",1761750.0,70.47,25000.0,6,9,3,2021.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Barska, Osiedle Podwawelskie, Ludwinów, Dębniki, Kraków, województwo małopolskie, 31-051, Polska",50.0455914,19.93269,1.8380443956567276,Dębniki
491,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,przy-lesie/24858654.html","Mieszkanie, ul. Bartla","Bartla, Dębniki, Kraków, małopolskie",729900.0,60.2,12124.58,1,3,3,2004.0,True,wtórny,pełna własność,przynależne na ulicy,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
492,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24627905.html","Mieszkanie, ul. Bartla","Bartla, Dębniki, Kraków, małopolskie",780000.0,61.0,12786.89,3,1,3,2004.0,True,wtórny,pełna własność,tak,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
493,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,przy-lesie/24618859.html","Mieszkanie, ul. Bartla","Bartla, Kliny Zacisze, Kraków, małopolskie",780000.0,61.0,12786.89,1,3,3,2004.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
494,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24757211.html","Mieszkanie, ul. Bartla","Bartla, Kliny, Kraków, małopolskie",669000.0,43.0,15558.14,1,3,2,2017.0,True,wtórny,pełna własność,w garażu podziemnym,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
495,"https://krakow.nieruchomosci-online.pl/mieszkanie,przy-lesie/24800106.html","Mieszkanie, ul. Bartla","Bartla, Kliny, Kraków, małopolskie",729900.0,60.2,12124.58,1,3,3,2004.0,True,wtórny,pełna własność,przynależne na ulicy,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
496,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24714642.html","Apartament, ul. Bartla","Bartla, Kliny, Kraków, małopolskie",780000.0,61.1,12766.0,1,3,3,2004.0,True,wtórny,pełna własność,przynależne na ulicy,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
497,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24813377.html","Mieszkanie, ul. Bartla","Bartla, Kliny, Kraków, małopolskie",990000.0,92.0,10760.87,3,3,4,2002.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
498,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24777925.html","Mieszkanie, ul. Bartla","Bartla, Kraków, małopolskie",625000.0,41.9,14916.47,0,3,2,2001.0,True,wtórny,pełna własność,garaż,"Profesora Wojciecha Marii Bartla, Kliny Zacisze, Kliny, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",49.9988754,19.8965918,7.582703241228525,Swoszowice
499,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-oddzielna-kuchnia/24749512.html","Mieszkanie, ul. Basztowa","Basztowa, Stare Miasto, Kraków, małopolskie",519999.0,33.0,15758.0,0,3,1,1915.0,False,wtórny,pełna własność,możliwość wykupienia,"Basztowa, Stare Miasto, Kraków, województwo małopolskie, 31-157, Polska",50.0657694,19.9415648,0.5310487019773604,Stare Miasto
500,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24563429.html","Kawalerka, ul. Basztowa","Basztowa, Stare Miasto, Kraków, małopolskie",650000.0,25.0,26000.0,5,6,1,1950.0,False,wtórny,pełna własność,możliwość wykupienia,"Basztowa, Stare Miasto, Kraków, województwo małopolskie, 31-157, Polska",50.0657694,19.9415648,0.5310487019773604,Stare Miasto
501,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24732153.html","Mieszkanie, ul. Basztowa","Basztowa, Stare Miasto, Kraków, małopolskie",789880.0,30.38,26000.0,1,5,1,2023.0,True,pierwotny,pełna własność,przynależne na ulicy,"Basztowa, Stare Miasto, Kraków, województwo małopolskie, 31-157, Polska",50.0657694,19.9415648,0.5310487019773604,Stare Miasto
502,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24853490.html","Mieszkanie, ul. Basztowa","Basztowa, Stare Miasto, Kraków, małopolskie",915000.0,41.0,22317.07,5,5,2,1930.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Basztowa, Stare Miasto, Kraków, województwo małopolskie, 31-157, Polska",50.0657694,19.9415648,0.5310487019773604,Stare Miasto
503,"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24556693.html","Mieszkanie, ul. Basztowa","Basztowa, Stare Miasto, Kraków, małopolskie",2100000.0,170.0,12352.94,5,5,4,2012.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Basztowa, Stare Miasto, Kraków, województwo małopolskie, 31-157, Polska",50.0657694,19.9415648,0.5310487019773604,Stare Miasto
504,"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,nad-rzeka/24769263.html","Mieszkanie, ul. Batalionu Skała AK","Batalionu Skała AK, Krowodrza, Kraków, małopolskie",880000.0,57.7,15251.3,0,10,4,1975.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Batalionu ""Skała"" AK, Krowodrza Górka, Prądnik Biały, Kraków, województwo małopolskie, 31-273, Polska",50.0883822,19.923848,3.102266774388711,Prądnik Biały
505,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24645401.html",Mieszkanie,"Batalionu Skała AK, Prądnik Biały, Kraków, małopolskie",649000.0,47.8,13577.41,5,10,3,1973.0,True,wtórny,pełna własność,tak,"Batalionu ""Skała"" AK, Krowodrza Górka, Prądnik Biały, Kraków, województwo małopolskie, 31-273, Polska",50.0883822,19.923848,3.102266774388711,Prądnik Biały
506,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/23900775.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1050000.0,47.79,21971.12,1,4,2,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
507,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/23900780.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1150000.0,63.9,17996.87,2,4,3,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
508,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/23900779.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1200000.0,63.9,18779.34,3,4,3,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
509,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/23900781.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1200000.0,63.9,18779.34,1,4,3,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
510,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/23900776.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1600000.0,77.03,20771.13,2,4,3,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
511,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/23900777.html",Apartament,"Bałuckiego, Dzielnica VIII Dębniki, Kraków, małopolskie",1600000.0,77.03,20771.13,3,4,3,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
512,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24921662.html","Mieszkanie, ul. Bałuckiego","Bałuckiego, Dębniki, Kraków, małopolskie",620000.0,32.07,19332.71,5,5,1,1960.0,True,wtórny,pełna własność,przynależne na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
513,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24706082.html","Mieszkanie, ul. Bałuckiego","Bałuckiego, Dębniki, Kraków, małopolskie",640000.0,32.07,19956.35,5,5,1,2012.0,True,wtórny,pełna własność,przynależne na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
514,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/23572100.html","Mieszkanie, ul. Bałuckiego","Bałuckiego, Dębniki, Kraków, małopolskie",740000.0,37.25,19865.77,3,4,2,1964.0,True,wtórny,spółdzielcze wł. prawo do lokalu,tak,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
515,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24888997.html","Mieszkanie, ul. Bałuckiego","Bałuckiego, Dębniki, Kraków, małopolskie",910000.0,50.6,17984.19,2,5,2,1961.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
516,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24208243.html","Mieszkanie, ul. Bałuckiego","Bałuckiego, Kraków, małopolskie",740000.0,37.25,19865.77,3,4,2,1964.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Michała Bałuckiego, Dębniki, Kraków, województwo małopolskie, 30-318, Polska",50.0500806,19.9261304,1.5330524512446206,Dębniki
517,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24758411.html",Mieszkanie,"Belwederczyków, Górka Narodowa, Kraków, małopolskie",698000.0,48.0,14541.67,1,2,3,2024.0,True,wtórny,pełna własność,garaż,"Belwederczyków, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-242, Polska",50.1067666,19.9628884,5.317220839779257,Prądnik Biały
518,"https://krakow.nieruchomosci-online.pl/mieszkanie,m5,z-kuchnia-z-oknem/24757869.html",Mieszkanie,"Belwederczyków, Górka Narodowa, Kraków, małopolskie",1249000.0,105.0,11895.24,1,2,5,2024.0,True,wtórny,pełna własność,garaż,"Belwederczyków, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-242, Polska",50.1067666,19.9628884,5.317220839779257,Prądnik Biały
519,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24869488.html","Mieszkanie, ul. Bema","Bema, Śródmieście, Kraków, małopolskie",779900.0,63.62,12258.72,1,2,2,1937.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Generała Józefa Bema, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-517, Polska",50.0711344,19.9620621,2.046277305362869,Grzegórzki
520,"https://krakow.nieruchomosci-online.pl/mieszkanie,m5,z-oddzielna-kuchnia/24682021.html","Mieszkanie, ul. Bema","Bema, Śródmieście, Kraków, małopolskie",2176000.0,165.0,13187.88,1,1,5,1930.0,True,wtórny,pełna własność,garaż w bryle budynku,"Generała Józefa Bema, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-517, Polska",50.0711344,19.9620621,2.046277305362869,Grzegórzki
521,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24771603.html",Mieszkanie,"Beskidzka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",860000.0,62.1,13848.63,4,10,3,1983.0,False,wtórny,pełna własność,parking strzeżony w pobliżu,"Beskidzka, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-612, Polska",50.0141965,19.9499497,5.375596269924273,Podgórze Duchackie
522,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24771334.html","Mieszkanie, ul. Beskidzka","Beskidzka, Podgórze Duchackie, Kraków, małopolskie",860000.0,62.0,13870.97,4,10,3,1983.0,True,wtórny,pełna własność,przynależne na ulicy,"Beskidzka, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-612, Polska",50.0141965,19.9499497,5.375596269924273,Podgórze Duchackie
523,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24777722.html","Mieszkanie, ul. Beskidzka","Beskidzka, Wola Duchacka, Kraków, małopolskie",860000.0,62.0,13870.97,4,10,3,1983.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Beskidzka, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-612, Polska",50.0144971,19.9500857,5.344298689328887,Podgórze Duchackie
524,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24806892.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Kraków, małopolskie",649000.0,37.0,17540.54,0,5,2,2018.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
525,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24898196.html",Mieszkanie,"Białoprądnicka, Krowodrza, Kraków, małopolskie",647000.0,47.34,13667.09,2,4,2,2002.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
526,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24783549.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Krowodrza, Kraków, małopolskie",669000.0,53.0,12622.64,5,10,3,1979.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
527,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24812776.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",699000.0,54.0,12944.44,2,4,2,2000.0,True,wtórny,pełna własność,garaż w bryle budynku,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
528,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24735527.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",729000.0,45.1,16164.08,5,5,2,2018.0,True,wtórny,pełna własność,w garażu podziemnym,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
529,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-w-zabudowie/24915040.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",743680.0,46.48,16000.0,5,5,2,2017.0,True,wtórny,pełna własność,tak,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
530,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24788349.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",759000.0,40.0,18975.0,2,3,2,2021.0,True,wtórny,pełna własność,w garażu podziemnym,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
531,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24903468.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",785000.0,72.2,10872.58,2,4,2,2000.0,True,wtórny,pełna własność,w garażu podziemnym,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
532,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24871673.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",899000.0,65.3,13767.23,3,4,3,2001.0,True,wtórny,spółdzielcze wł. prawo do lokalu,garaż,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
533,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24758577.html","Mieszkanie, ul. Białoprądnicka","Białoprądnicka, Prądnik Biały, Kraków, małopolskie",1173990.0,65.0,18061.38,0,5,3,2021.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Białoprądnicka, Prądnik Biały, Kraków, województwo małopolskie, 31-221, Polska",50.0945139,19.9364934,3.6321384666894123,Prądnik Biały
534,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24853850.html","Mieszkanie, ul. Białoruska","Białoruska, Bonarka, Kraków, małopolskie",684000.0,36.57,18704.0,5,8,2,2023.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Białoruska, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-661, Polska",50.015927,19.9694793,5.5998921280302625,Podgórze Duchackie
535,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24890149.html","Mieszkanie, ul. Białoruska","Białoruska, Wola Duchacka, Kraków, małopolskie",689000.0,55.0,12527.27,4,4,2,1980.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Białoruska, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-661, Polska",50.015927,19.9694793,5.5998921280302625,Podgórze Duchackie
